filename,original,translation,status
VOICE_ID.BIN_00001D56.wav,問答無用!,Никаких вопросов!,Успешно
VOICE_ID.BIN_00001D57.wav,応募?使い魔をどう扱おうと、私の勝手よ!,"Применять? Как я отношусь к своим знакомым, зависит от меня!",Успешно
VOICE_ID.BIN_00001D58.wav,あら、言い訳も抵抗もなし?,"О, никаких оправданий, никакого сопротивления?",Успешно
VOICE_ID.BIN_00001D59.wav,いい心がけだわ,Это хорошая идея,Успешно
VOICE_ID.BIN_00001D5A.wav,だからと言って手加減なんてしないけど,"Но это не значит, что я не отнесусь к этому снисходительно.",Успешно
VOICE_ID.BIN_00001D5B.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D5C.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D5D.wav,ちょっとは反省しなさい!,"Пожалуйста, задумайтесь на минутку!",Успешно
VOICE_ID.BIN_00001D5E.wav,ふぅ…,Уф...,Успешно
VOICE_ID.BIN_00001D5F.wav,ねぇ、サイト?,"Эй, сайт?",Успешно
VOICE_ID.BIN_00001D60.wav,声の悪い犬にもう一度だけ質問するわ,Я спрошу собаку плохим голосом еще раз.,Успешно
VOICE_ID.BIN_00001D61.wav,あなたのご主人は誰だったかしら?,Кем был ваш муж?,Успешно
VOICE_ID.BIN_00001D62.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D63.wav,ううう、おだてたって、い、許さないんだから,"Нет, даже если ты мне льстишь, я-я тебя не прощу.",Успешно
VOICE_ID.BIN_00001D64.wav,今日はこんなところでいいかしらね,"Интересно, хорошее ли это место на сегодняшний день?",Успешно
VOICE_ID.BIN_00001D65.wav,てきたじゃない最初からそういう主張な態度をとっておけばよかったのよ,Мне не следовало занимать такую ​​напористую позицию с самого начала.,Успешно
VOICE_ID.BIN_00001D66.wav,いいわ許してあげる でも今回だけよ,"Хорошо, я прощу тебя, но только на этот раз.",Успешно
VOICE_ID.BIN_00001D67.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D68.wav,そう、わかったわ。あくまでそういう態度なのね。,"Да, я понимаю. Это просто отношение.",Успешно
VOICE_ID.BIN_00001D69.wav,だったら、こっちにも考えがあるわ。,"Если да, то у меня тоже есть идея.",Успешно
VOICE_ID.BIN_00001D6A.wav,もう遅いわよ!,Уже поздно!,Успешно
VOICE_ID.BIN_00001D6B.wav,覚えの悪いバカ犬は、徹底的にしつけてあげるわ!,Глупые собаки с плохой памятью будут тщательно дрессированы!,Успешно
VOICE_ID.BIN_00001D6C.wav,この、馬鹿犬!,Эта глупая собака!,Успешно
VOICE_ID.BIN_00001D6D.wav,にゃにゃにゃにゃにゃにゃしてるのよ だらしない顔してるんじゃないわよ,"Он мяукает, не ленится.",Успешно
VOICE_ID.BIN_00001D6E.wav,鼻の下伸ばして嫌らしい!,Растяжка под носом - это отвратительно!,Успешно
VOICE_ID.BIN_00001D6F.wav,生まれつき わかったわ,Я знал это с рождения.,Успешно
VOICE_ID.BIN_00001D70.wav,それじゃあ、私好みに作り直してあげる。,Ну тогда переделаю по своему вкусу.,Успешно
VOICE_ID.BIN_00001D71.wav,え、じっとしてなさい! ちょっと痛いかもしれないけど、我慢できるわよね!,"Эй, оставайся на месте! Возможно, будет немного больно, но ты справишься!",Успешно
VOICE_ID.BIN_00001D72.wav,逃がさないわよ!,Я не позволю тебе сбежать!,Успешно
VOICE_ID.BIN_00001D73.wav,そんなもんないわよ!バカ犬のくせに生意気よ!,Это неправда! Он такой нахальный идиот-собака!,Успешно
VOICE_ID.BIN_00001D74.wav,え? なんのつもり?,Хм? Что ты имеешь в виду?,Успешно
VOICE_ID.BIN_00001D75.wav,あなたは犬だったわね,ты был собакой,Успешно
VOICE_ID.BIN_00001D76.wav,だったらご主人様の言うことは ちゃーんと聞かないとね,"В этом случае мне придется внимательно слушать, что говорит мой учитель.",Успешно
VOICE_ID.BIN_00001D77.wav,覚悟はいいわね,Вы должны быть готовы.,Успешно
VOICE_ID.BIN_00001D78.wav,反省して、私に謝りなさい!,"Пожалуйста, поразмыслите и извинитесь передо мной!",Успешно
VOICE_ID.BIN_00001D79.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D7A.wav,これでも喰らいなさい!,Съешь и это!,Успешно
VOICE_ID.BIN_00001D7B.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D7C.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D7D.wav,サイト、あなたのご主人様はどんなご主人様?,"Сайт, какой у тебя муж?",Успешно
VOICE_ID.BIN_00001D7E.wav,うぅぅぅ…,Ууууу...,Успешно
VOICE_ID.BIN_00001D7F.wav,よ、それは!ま、またからかってるんでしょ!,"Эй, вот и все! Ну ты опять меня дразнишь!",Успешно
VOICE_ID.BIN_00001D80.wav,そんな風に言っても、許さないんだからね!,"Даже если ты скажешь это, я тебя не прощу!",Успешно
VOICE_ID.BIN_00001D81.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D82.wav,サイトが分かればいいのよ!,"Все, что вам нужно знать, это сайт!",Успешно
VOICE_ID.BIN_00001D83.wav,,,Не речь / Смех / Звук
VOICE_ID.BIN_00001D84.wav,次にこんなことがあったら、本当に許さないんだからね!,"Если в следующий раз произойдет что-то подобное, я тебя не прощу!",Успешно
VOICE_ID.BIN_00001D85.wav,聞かればいいのよ 最初からそういう態度ならね,"Все, что вам нужно сделать, это спросить, если у вас с самого начала такое отношение.",Успешно
VOICE_ID.BIN_00001D86.wav,はぁ、もういいわよ。許してあげる。でも、本当に今回だけよ。,"Ха, хватит. Я прощу тебя. Но на самом деле, только в этот раз.",Успешно
VOICE_ID.BIN_00001D87.wav,次に他の女に尻尾振ってごらんなさい。分かってるわね。,В следующий раз попробуй вилять хвостом другой женщине. Я понимаю.,Успешно
VOICE_ID.BIN_00001D88.wav,理不尽?したけど…,Необоснованно? Но...,Успешно
VOICE_ID.BIN_00001D89.wav,のために聞いてあげるからもう一度言ってみなさい,"Я попрошу тебя ради тебя, так что попробуй сказать это еще раз.",Успешно
VOICE_ID.BIN_00001D8A.wav,いい 度胸 ねぇ,"Хорошая смелость, эй",Успешно
VOICE_ID.BIN_00001D8B.wav,ずいぶんお仕置きしてあげたと思ってたんだけど,"Я думал, что сильно тебя наказал.",Успешно
VOICE_ID.BIN_00001D8C.wav,全っ全っ足りてなかったってわけね,Этого просто было недостаточно.,Успешно
VOICE_ID.BIN_00001D8D.wav,モンドームよー!,Пн Дом!,Успешно
VOICE_ID.BIN_00001D8E.wav,きょうというきょうは、てん!,Сегодня есть сегодня!,Успешно
VOICE_ID.BIN_00001D8F.wav,何度言っても分からない馬鹿犬の姉!,"Моя глупая сестра-собака не понимает, сколько бы раз я это ни говорил!",Успешно
